id,category,buwei,tiduan,xingdong,fangxiang,weizhi,detail,
37,其它,下肢,臀部,加强,外展,站立,"练习者站立于稳固的平面前，双脚与肩同宽，确保身体平衡。将双手放在身体两侧，手掌向下，手指尖向前。吸气，慢慢抬起左脚，尽量保持身体稳定。将左脚沿地面缓慢向前移动，直至小腿与地面平行。在此过程中，保持呼吸均匀。然后，慢慢将左脚回到起始位置，重复此动作，然后换右脚进行。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
38,其它,下肢,臀部,加强,外展,站立,"练习者站立于桌子前，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。吸气，慢慢抬起左脚，尽量保持身体稳定。将左脚沿桌子表面缓慢向前移动，直至小腿与桌面平行。在此过程中，保持呼吸均匀。然后，慢慢将左脚回到起始位置，重复此动作，然后换右脚进行。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
39,其它,下肢,臀部,加强,外展,站立,"练习者站立于桌子前，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。吸气，慢慢将盆骨向外推动，远离桌子，尽量保持身体稳定。在此过程中，保持呼吸均匀。然后，慢慢将盆骨回到起始位置，重复此动作。
此动作的主要目标是增强核心肌群、平衡能力和盆骨周围肌肉的灵活性。重点关注盆骨底肌、臀中肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
40,其它,下肢,臀部,加强,外展,四肢,"练习者以四肢着地的方式开始，确保肩部与手腕垂直，膝盖与臀部垂直，保持身体呈一条直线。吸气，慢慢将右臀部向外扩展，尽量保持身体稳定。在此过程中，保持呼吸均匀。然后，慢慢将右臀部回到起始位置，重复此动作，然后换左臀部进行。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注臀中肌、臀大肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每侧臀部重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
41,其它,下肢,臀部,加强,外展,坐位,"练习者以坐姿开始，双腿自然伸直，双脚平放在地面上。双手放在膝盖上，掌心向上，手指尖向前。吸气，慢慢用双手尝试扩大胯关节，尽量保持身体稳定。在此过程中，保持呼吸均匀。然后，慢慢将双手回到起始位置，重复此动作。
此动作的主要目标是增强核心肌群、骨盆周围肌肉的灵活性和平衡能力。重点关注骨盆底肌、臀中肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
42,其它,下肢,臀部,加强,外展,仰卧,"练习者应以背部躺卧的方式开始，将枕头置于身体下方，确保头部和颈部得到支撑。双脚平放在地面上，双腿自然伸直。接着，慢慢将左腿抬起，使其与地面平行，同时尽量保持身体稳定。在此过程中，保持呼吸均匀。然后，慢慢将左腿向外展开，至舒适的位置，再慢慢将其回到起始位置，重复此动作，然后换右腿进行。
此动作的主要目标是增强核心肌群、骨盆周围肌肉的灵活性和平衡能力。重点关注骨盆底肌、臀中肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
43,其它,下肢,臀部,加强,外展,仰卧,"练习者应以仰卧姿势开始，双腿自然伸直平放在地面上。然后，慢慢将双腿弯曲，使臀部离地，膝盖靠近胸部。在此过程中，保持呼吸均匀。接着，交叉左腿于右腿上方，并尝试将左腿扭转，使左膝盖靠近右臀部。保持这个姿势几秒钟，然后慢慢将双腿放下，回到起始位置，重复此动作，然后换右腿进行。
此动作的主要目标是增强核心肌群、骨盆周围肌肉的灵活性和平衡能力。重点关注腹直肌、腹外斜肌和骨盆底肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每条腿重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
44,其它,下肢,臀部,加强,内收,站立,"练习者应站立在桌子前，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。接着，练习者需要分开双腿，与肩同宽，保持稳定的站姿。在此过程中，保持呼吸均匀。然后，练习者可以开始横向移动盆骨，尽量保持身体稳定。在此动作中，可以尝试将盆骨向左右两侧移动，感受下肢和核心肌群的参与。注意保持脊柱的中性位置，避免过度弯曲或伸展。
此动作的主要目标是增强核心肌群、骨盆周围肌肉的稳定性和灵活性。重点关注盆底肌群、臀中肌和核心稳定肌群的参与。
在进行此康复练习时，建议每周至少进行三次，每次每侧重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
45,其它,下肢,臀部,加强,内收,四肢,"练习者以四肢着地的方式开始，确保肩部与手腕垂直，膝盖与臀部垂直，保持身体呈一条直线。吸气，慢慢将右臀部向外扩展，尽量保持身体稳定。在此过程中，保持呼吸均匀。然后，慢慢将右臀部回到起始位置，重复此动作，然后换左臀部进行。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注臀中肌、臀大肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每侧臀部重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
46,其它,下肢,臀部,加强,伸,站立,"练习者应站在桌子旁边，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。接着，练习者可以向前迈出左腿，使其与桌面平行，同时保持身体稳定。在此过程中，保持呼吸均匀。然后，练习者可以慢慢将左腿向前移动，增加步幅，感受下肢和核心肌群的参与。注意保持脊柱的中性位置，避免过度弯曲或伸展。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
47,其它,下肢,臀部,加强,伸,站立,"练习者应站在桌子旁边，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。接着，练习者可以向前迈出左腿，使其与桌面平行，同时保持身体稳定。在此过程中，保持呼吸均匀。然后，练习者可以慢慢将左腿向前移动，增加步幅，感受下肢和核心肌群的参与。注意保持脊柱的中性位置，避免过度弯曲或伸展。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
48,其它,下肢,臀部,加强,伸,站立,"练习者应站立在桌子前，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。接着，练习者可以慢慢抬起左脚，尽量保持身体稳定。将左脚沿桌子表面缓慢向前移动，直至小腿与桌面平行。在此过程中，保持呼吸均匀。同时，练习者需要将另一只支撑脚屈曲，以增加挑战性并加强核心肌群的参与。注意保持脊柱的中性位置，避免过度弯曲或伸展。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
49,其它,下肢,臀部,加强,伸,站立,"练习者应站在桌子前，双脚与肩同宽，确保身体平衡。将双手放在桌子上，手掌向下，手指尖向前。吸气，慢慢抬起左脚，尽量保持身体稳定。将左脚沿桌子表面缓慢向前移动，直至小腿与桌面平行。在此过程中，保持呼吸均匀。然后，慢慢将左脚回到起始位置，重复此动作，然后换右脚进行。
此动作的主要目标是增强核心肌群、平衡能力和下肢灵活性。重点关注股四头肌、臀大肌和核心稳定肌群的参与。动作执行时，应注意保持脊柱的中性位置，避免过度弯曲或伸展。
在进行此康复练习时，建议每周至少进行三次，每次每只脚重复10-15次，根据个人体能逐渐增加次数。在练习过程中，如感到任何不适，应立即停止并咨询专业医疗人员。",,
